dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
Higgs-LeoGrin,44129,940160,24,2,5,0.39810717055349776,0.640598446014271,0.0005095497067525381,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.6309573444801942,0.6405984185889314,0.0005095729080571657,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,1.0,0.6405984084504867,0.0005095875742548011,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,1.584893192461114,0.6405984049157123,0.0005095968388486135,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,2.5118864315095824,0.6405984038272324,0.000509602688739893,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,3.9810717055349776,0.6405984035956079,0.0005096063814964449,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,6.309573444801943,0.6405984036308148,0.0005096087121554678,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,10.0,0.6405984037252641,0.0005096101829760894,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,15.848931924611142,0.6405984038136245,0.0005096111111100291,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,25.11886431509582,0.640598403880831,0.0005096116967661589,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,39.81071705534978,0.6405984039277959,0.0005096120663074982,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,63.09573444801943,0.640598403959245,0.000509612299479425,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,100.0,0.6405984039798105,0.0005096124466035959,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,158.48931924611142,0.6405984039930744,0.0005096125394337031,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,251.18864315095823,0.6405984040015581,0.0005096125980060441,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,398.1071705534977,0.640598404006956,0.0005096126349629377,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,630.9573444801943,0.6405984040103807,0.0005096126582810199,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,1000.0,0.6405984040125487,0.0005096126729937952,24,25601295.05649252,50.95877523199306,newton-cholesky
